environment: 
YAML: configs/bt.sc.c100.yaml
==> SEED: 42
==> num_classes: 100
==> data_name: cifar100
==> data_params: {'algo': 'bt-sc', 'data_dir': 'datasets/cifar100', 'batch_size': 512, 'num_workers': 3, 'image_size': 32}
==> return_logs: False
==> eval_every: 10
==> n_epochs: 800
==> n_epochs_mlp: 100
==> gpu_id: 4
==> opt: SGD
==> opt_params: {'lr': 0.4, 'momentum': 0.9, 'weight_decay': 0.0001}
==> schedular_params: {'T_max': 800, 'eta_min': 0.001}
==> mlp_opt: SGD
==> mlp_opt_params: {'lr': 0.1, 'momentum': 0.9}
==> model_params: {'model_name': 'resnet50', 'pretrained': False, 'proj_dim': 4096, 'barlow_hidden': 4096}
==> mlp_type: linear
==> loss: bt-sc
==> loss_params: {'lambd': 0.005}
==> distributed: False
==> train_algo: bt-sc
==> model_save_path: saved_models/bt.sc.c100.r50.e800.pth
==> energy_model_params: {'eta': 0.01, 'steps': 5, 'sigma': 0.2, 'delta': 0.1, 'net_type': 'score'}
==> energy_opt: AdamW
==> energy_model_opt_params: {'lr': 0.001}
==> warmup_epochs: 0
==> config: configs/bt.sc.c100.yaml
--------------------------------------------------
===> using linear mlp
using optimizer: SGD
using optimizer: SGD
loss function: bt-sc
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
# of Training Images: 50000
# of Testing Images: 10000
using optimizer: AdamW
### Barlow Twins with SC-net Training begins
[GPU4] epochs: [324/800] train_loss_con: 612.036 energy_loss: 581.416
[GPU4] epochs: [325/800] train_loss_con: 613.358 energy_loss: 582.752
[GPU4] epochs: [326/800] train_loss_con: 608.590 energy_loss: 580.006
[GPU4] epochs: [327/800] train_loss_con: 611.405 energy_loss: 580.862
[GPU4] epochs: [328/800] train_loss_con: 616.888 energy_loss: 582.656
[GPU4] epochs: [329/800] train_loss_con: 614.235 energy_loss: 578.417
[GPU4] epochs: [330/800] train_loss_con: 608.165 energy_loss: 578.321
[GPU4] epochs: [331/800] train_loss_con: 605.868 energy_loss: 577.239
[GPU4] epochs: [332/800] train_loss_con: 601.316 energy_loss: 575.924
[GPU4] epochs: [333/800] train_loss_con: 609.625 energy_loss: 577.699
[GPU4] epochs: [334/800] train_loss_con: 611.714 energy_loss: 575.231
[GPU4] epochs: [335/800] train_loss_con: 603.224 energy_loss: 575.381
[GPU4] epochs: [336/800] train_loss_con: 604.748 energy_loss: 575.610
[GPU4] epochs: [337/800] train_loss_con: 606.253 energy_loss: 575.335
[GPU4] epochs: [338/800] train_loss_con: 601.583 energy_loss: 576.780
[GPU4] epochs: [339/800] train_loss_con: 607.489 energy_loss: 576.264
[GPU4] epochs: [340/800] train_loss_con: 607.624 energy_loss: 576.169
[GPU4] epochs: [341/800] train_loss_con: 602.826 energy_loss: 573.657
[GPU4] epochs: [342/800] train_loss_con: 604.515 energy_loss: 573.457
[GPU4] epochs: [343/800] train_loss_con: 601.169 energy_loss: 575.239
[GPU4] epochs: [344/800] train_loss_con: 602.844 energy_loss: 572.414
[GPU4] epochs: [345/800] train_loss_con: 596.725 energy_loss: 570.997
[GPU4] epochs: [346/800] train_loss_con: 593.485 energy_loss: 570.803
[GPU4] epochs: [347/800] train_loss_con: 593.430 energy_loss: 569.371
[GPU4] epochs: [348/800] train_loss_con: 597.951 energy_loss: 570.555
[GPU4] epochs: [349/800] train_loss_con: 595.288 energy_loss: 570.284
[GPU4] epochs: [350/800] train_loss_con: 594.800 energy_loss: 568.294
[GPU4] epochs: [351/800] train_loss_con: 590.377 energy_loss: 566.849
[GPU4] epochs: [352/800] train_loss_con: 594.144 energy_loss: 567.744
[GPU4] epochs: [353/800] train_loss_con: 590.440 energy_loss: 565.887
[GPU4] epochs: [354/800] train_loss_con: 590.606 energy_loss: 564.196
[GPU4] epochs: [355/800] train_loss_con: 592.638 energy_loss: 566.135
[GPU4] epochs: [356/800] train_loss_con: 588.126 energy_loss: 564.893
[GPU4] epochs: [357/800] train_loss_con: 593.065 energy_loss: 564.745
[GPU4] epochs: [358/800] train_loss_con: 587.674 energy_loss: 566.186
[GPU4] epochs: [359/800] train_loss_con: 585.574 energy_loss: 563.658
[GPU4] epochs: [360/800] train_loss_con: 596.594 energy_loss: 563.813
[GPU4] epochs: [361/800] train_loss_con: 590.735 energy_loss: 563.722
[GPU4] epochs: [362/800] train_loss_con: 589.092 energy_loss: 563.208
[GPU4] epochs: [363/800] train_loss_con: 584.442 energy_loss: 561.512
[GPU4] epochs: [364/800] train_loss_con: 581.318 energy_loss: 560.537
[GPU4] epochs: [365/800] train_loss_con: 586.196 energy_loss: 561.471
[GPU4] epochs: [366/800] train_loss_con: 586.936 energy_loss: 561.069
[GPU4] epochs: [367/800] train_loss_con: 587.670 energy_loss: 558.033
[GPU4] epochs: [368/800] train_loss_con: 582.645 energy_loss: 557.400
[GPU4] epochs: [369/800] train_loss_con: 577.678 energy_loss: 557.054
[GPU4] epochs: [370/800] train_loss_con: 583.049 energy_loss: 558.844
[GPU4] epochs: [371/800] train_loss_con: 583.713 energy_loss: 557.191
[GPU4] epochs: [372/800] train_loss_con: 580.956 energy_loss: 557.177
[GPU4] epochs: [373/800] train_loss_con: 578.907 energy_loss: 555.627
[GPU4] epochs: [374/800] train_loss_con: 586.227 energy_loss: 554.994
[GPU4] epochs: [375/800] train_loss_con: 580.458 energy_loss: 555.711
[GPU4] epochs: [376/800] train_loss_con: 575.870 energy_loss: 556.764
[GPU4] epochs: [377/800] train_loss_con: 581.800 energy_loss: 553.760
[GPU4] epochs: [378/800] train_loss_con: 571.140 energy_loss: 552.187
[GPU4] epochs: [379/800] train_loss_con: 575.444 energy_loss: 552.139
[GPU4] epochs: [380/800] train_loss_con: 579.369 energy_loss: 553.078
[GPU4] epochs: [381/800] train_loss_con: 573.132 energy_loss: 551.079
[GPU4] epochs: [382/800] train_loss_con: 571.334 energy_loss: 550.480
[GPU4] epochs: [383/800] train_loss_con: 574.087 energy_loss: 549.034
[GPU4] epochs: [384/800] train_loss_con: 572.791 energy_loss: 549.329
[GPU4] epochs: [385/800] train_loss_con: 576.234 energy_loss: 550.113
[GPU4] epochs: [386/800] train_loss_con: 570.706 energy_loss: 546.679
[GPU4] epochs: [387/800] train_loss_con: 576.098 energy_loss: 546.838
[GPU4] epochs: [388/800] train_loss_con: 575.592 energy_loss: 548.802
[GPU4] epochs: [389/800] train_loss_con: 570.848 energy_loss: 546.874
[GPU4] epochs: [390/800] train_loss_con: 571.892 energy_loss: 545.126
[GPU4] epochs: [391/800] train_loss_con: 567.427 energy_loss: 544.170
[GPU4] epochs: [392/800] train_loss_con: 568.488 energy_loss: 542.497
[GPU4] epochs: [393/800] train_loss_con: 567.712 energy_loss: 544.046
[GPU4] epochs: [394/800] train_loss_con: 570.372 energy_loss: 541.215
[GPU4] epochs: [395/800] train_loss_con: 567.204 energy_loss: 544.441
[GPU4] epochs: [396/800] train_loss_con: 563.027 energy_loss: 541.018
[GPU4] epochs: [397/800] train_loss_con: 565.213 energy_loss: 541.383
[GPU4] epochs: [398/800] train_loss_con: 564.322 energy_loss: 538.473
[GPU4] epochs: [399/800] train_loss_con: 563.988 energy_loss: 540.620
[GPU4] epochs: [400/800] train_loss_con: 559.428 energy_loss: 538.036
[GPU4] epochs: [401/800] train_loss_con: 561.278 energy_loss: 538.496
[GPU4] epochs: [402/800] train_loss_con: 567.590 energy_loss: 539.272
[GPU4] epochs: [403/800] train_loss_con: 562.339 energy_loss: 537.529
[GPU4] epochs: [404/800] train_loss_con: 559.381 energy_loss: 535.028
[GPU4] epochs: [405/800] train_loss_con: 563.457 energy_loss: 537.911
[GPU4] epochs: [406/800] train_loss_con: 554.874 energy_loss: 536.143
[GPU4] epochs: [407/800] train_loss_con: 553.804 energy_loss: 534.639
[GPU4] epochs: [408/800] train_loss_con: 558.799 energy_loss: 534.532
[GPU4] epochs: [409/800] train_loss_con: 562.670 energy_loss: 536.040
[GPU4] epochs: [410/800] train_loss_con: 558.997 energy_loss: 533.297
[GPU4] epochs: [411/800] train_loss_con: 559.200 energy_loss: 532.824
[GPU4] epochs: [412/800] train_loss_con: 557.091 energy_loss: 533.340
[GPU4] epochs: [413/800] train_loss_con: 553.589 energy_loss: 531.522
[GPU4] epochs: [414/800] train_loss_con: 549.850 energy_loss: 530.447
[GPU4] epochs: [415/800] train_loss_con: 551.212 energy_loss: 530.266
[GPU4] epochs: [416/800] train_loss_con: 551.316 energy_loss: 529.235
[GPU4] epochs: [417/800] train_loss_con: 559.412 energy_loss: 531.693
[GPU4] epochs: [418/800] train_loss_con: 556.293 energy_loss: 528.181
[GPU4] epochs: [419/800] train_loss_con: 555.405 energy_loss: 529.703
[GPU4] epochs: [420/800] train_loss_con: 551.726 energy_loss: 527.909
[GPU4] epochs: [421/800] train_loss_con: 555.196 energy_loss: 524.970
[GPU4] epochs: [422/800] train_loss_con: 553.474 energy_loss: 527.432
[GPU4] epochs: [423/800] train_loss_con: 552.360 energy_loss: 528.387
[GPU4] epochs: [424/800] train_loss_con: 551.162 energy_loss: 526.321
[GPU4] epochs: [425/800] train_loss_con: 549.814 energy_loss: 525.271
[GPU4] epochs: [426/800] train_loss_con: 550.490 energy_loss: 524.470
[GPU4] epochs: [427/800] train_loss_con: 549.989 energy_loss: 524.530
[GPU4] epochs: [428/800] train_loss_con: 547.794 energy_loss: 523.965
[GPU4] epochs: [429/800] train_loss_con: 542.346 energy_loss: 522.362
[GPU4] epochs: [430/800] train_loss_con: 546.172 energy_loss: 522.380
[GPU4] epochs: [431/800] train_loss_con: 547.190 energy_loss: 523.080
[GPU4] epochs: [432/800] train_loss_con: 542.852 energy_loss: 521.988
[GPU4] epochs: [433/800] train_loss_con: 540.342 energy_loss: 518.990
[GPU4] epochs: [434/800] train_loss_con: 545.299 energy_loss: 520.564
[GPU4] epochs: [435/800] train_loss_con: 542.212 energy_loss: 518.723
[GPU4] epochs: [436/800] train_loss_con: 541.280 energy_loss: 519.122
[GPU4] epochs: [437/800] train_loss_con: 542.204 energy_loss: 516.265
[GPU4] epochs: [438/800] train_loss_con: 536.596 energy_loss: 516.991
[GPU4] epochs: [439/800] train_loss_con: 537.677 energy_loss: 515.924
[GPU4] epochs: [440/800] train_loss_con: 541.235 energy_loss: 516.483
[GPU4] epochs: [441/800] train_loss_con: 539.028 energy_loss: 513.925
[GPU4] epochs: [442/800] train_loss_con: 536.083 energy_loss: 514.465
[GPU4] epochs: [443/800] train_loss_con: 543.105 energy_loss: 515.394
[GPU4] epochs: [444/800] train_loss_con: 533.102 energy_loss: 512.999
[GPU4] epochs: [445/800] train_loss_con: 539.706 energy_loss: 511.824
[GPU4] epochs: [446/800] train_loss_con: 541.520 energy_loss: 512.797
[GPU4] epochs: [447/800] train_loss_con: 539.351 energy_loss: 512.630
[GPU4] epochs: [448/800] train_loss_con: 534.100 energy_loss: 513.034
[GPU4] epochs: [449/800] train_loss_con: 530.815 energy_loss: 510.011
[GPU4] epochs: [450/800] train_loss_con: 532.965 energy_loss: 509.689
[GPU4] epochs: [451/800] train_loss_con: 536.450 energy_loss: 512.201
[GPU4] epochs: [452/800] train_loss_con: 536.468 energy_loss: 509.204
[GPU4] epochs: [453/800] train_loss_con: 529.557 energy_loss: 508.380
[GPU4] epochs: [454/800] train_loss_con: 528.445 energy_loss: 506.644
[GPU4] epochs: [455/800] train_loss_con: 525.156 energy_loss: 505.894
[GPU4] epochs: [456/800] train_loss_con: 531.115 energy_loss: 507.497
[GPU4] epochs: [457/800] train_loss_con: 529.581 energy_loss: 504.845
[GPU4] epochs: [458/800] train_loss_con: 528.621 energy_loss: 506.073
[GPU4] epochs: [459/800] train_loss_con: 524.195 energy_loss: 503.983
[GPU4] epochs: [460/800] train_loss_con: 529.064 energy_loss: 505.032
[GPU4] epochs: [461/800] train_loss_con: 523.205 energy_loss: 502.684
[GPU4] epochs: [462/800] train_loss_con: 528.046 energy_loss: 501.592
[GPU4] epochs: [463/800] train_loss_con: 521.605 energy_loss: 500.999
[GPU4] epochs: [464/800] train_loss_con: 526.644 energy_loss: 502.443
[GPU4] epochs: [465/800] train_loss_con: 521.353 energy_loss: 502.350
[GPU4] epochs: [466/800] train_loss_con: 521.435 energy_loss: 499.967
[GPU4] epochs: [467/800] train_loss_con: 525.378 energy_loss: 499.500
[GPU4] epochs: [468/800] train_loss_con: 517.577 energy_loss: 497.651
[GPU4] epochs: [469/800] train_loss_con: 521.318 energy_loss: 498.433
[GPU4] epochs: [470/800] train_loss_con: 523.521 energy_loss: 497.356
[GPU4] epochs: [471/800] train_loss_con: 519.370 energy_loss: 497.117
[GPU4] epochs: [472/800] train_loss_con: 521.336 energy_loss: 496.100
[GPU4] epochs: [473/800] train_loss_con: 517.276 energy_loss: 496.948
[GPU4] epochs: [474/800] train_loss_con: 514.368 energy_loss: 494.877
[GPU4] epochs: [475/800] train_loss_con: 515.522 energy_loss: 495.598
[GPU4] epochs: [476/800] train_loss_con: 521.511 energy_loss: 495.206
[GPU4] epochs: [477/800] train_loss_con: 516.760 energy_loss: 494.196
[GPU4] epochs: [478/800] train_loss_con: 514.015 energy_loss: 492.577
[GPU4] epochs: [479/800] train_loss_con: 514.822 energy_loss: 491.531
[GPU4] epochs: [480/800] train_loss_con: 515.838 energy_loss: 492.746
[GPU4] epochs: [481/800] train_loss_con: 513.630 energy_loss: 492.669
[GPU4] epochs: [482/800] train_loss_con: 517.459 energy_loss: 491.284
[GPU4] epochs: [483/800] train_loss_con: 511.425 energy_loss: 490.364
[GPU4] epochs: [484/800] train_loss_con: 512.003 energy_loss: 488.850
[GPU4] epochs: [485/800] train_loss_con: 513.056 energy_loss: 488.358
[GPU4] epochs: [486/800] train_loss_con: 509.243 energy_loss: 487.093
[GPU4] epochs: [487/800] train_loss_con: 512.011 energy_loss: 487.964
[GPU4] epochs: [488/800] train_loss_con: 506.857 energy_loss: 485.857
[GPU4] epochs: [489/800] train_loss_con: 508.663 energy_loss: 486.518
[GPU4] epochs: [490/800] train_loss_con: 507.124 energy_loss: 484.837
[GPU4] epochs: [491/800] train_loss_con: 506.515 energy_loss: 484.761
[GPU4] epochs: [492/800] train_loss_con: 502.291 energy_loss: 482.953
[GPU4] epochs: [493/800] train_loss_con: 512.467 energy_loss: 484.982
[GPU4] epochs: [494/800] train_loss_con: 506.446 energy_loss: 485.401
[GPU4] epochs: [495/800] train_loss_con: 508.600 energy_loss: 485.200
[GPU4] epochs: [496/800] train_loss_con: 502.724 energy_loss: 482.964
[GPU4] epochs: [497/800] train_loss_con: 503.204 energy_loss: 481.288
[GPU4] epochs: [498/800] train_loss_con: 501.656 energy_loss: 479.687
[GPU4] epochs: [499/800] train_loss_con: 502.722 energy_loss: 479.660
[GPU4] epochs: [500/800] train_loss_con: 497.941 energy_loss: 478.952
[GPU4] epochs: [501/800] train_loss_con: 502.783 energy_loss: 479.387
[GPU4] epochs: [502/800] train_loss_con: 496.275 energy_loss: 478.802
[GPU4] epochs: [503/800] train_loss_con: 494.301 energy_loss: 477.437
[GPU4] epochs: [504/800] train_loss_con: 499.913 energy_loss: 478.341
[GPU4] epochs: [505/800] train_loss_con: 500.882 energy_loss: 479.052
[GPU4] epochs: [506/800] train_loss_con: 498.206 energy_loss: 478.650
[GPU4] epochs: [507/800] train_loss_con: 495.569 energy_loss: 475.619
[GPU4] epochs: [508/800] train_loss_con: 495.850 energy_loss: 476.083
[GPU4] epochs: [509/800] train_loss_con: 496.825 energy_loss: 472.633
[GPU4] epochs: [510/800] train_loss_con: 497.973 energy_loss: 472.756
[GPU4] epochs: [511/800] train_loss_con: 492.714 energy_loss: 472.737
[GPU4] epochs: [512/800] train_loss_con: 496.833 energy_loss: 471.856
[GPU4] epochs: [513/800] train_loss_con: 495.954 energy_loss: 472.397
[GPU4] epochs: [514/800] train_loss_con: 493.295 energy_loss: 468.375
[GPU4] epochs: [515/800] train_loss_con: 490.067 energy_loss: 468.699
[GPU4] epochs: [516/800] train_loss_con: 486.190 energy_loss: 467.044
[GPU4] epochs: [517/800] train_loss_con: 485.660 energy_loss: 466.429
[GPU4] epochs: [518/800] train_loss_con: 484.620 energy_loss: 467.337
[GPU4] epochs: [519/800] train_loss_con: 491.623 energy_loss: 465.993
[GPU4] epochs: [520/800] train_loss_con: 487.722 energy_loss: 466.652
[GPU4] epochs: [521/800] train_loss_con: 486.711 energy_loss: 467.721
[GPU4] epochs: [522/800] train_loss_con: 487.348 energy_loss: 463.535
[GPU4] epochs: [523/800] train_loss_con: 480.319 energy_loss: 461.697
[GPU4] epochs: [524/800] train_loss_con: 480.384 energy_loss: 461.031
[GPU4] epochs: [525/800] train_loss_con: 490.777 energy_loss: 465.984
[GPU4] epochs: [526/800] train_loss_con: 483.386 energy_loss: 465.012
[GPU4] epochs: [527/800] train_loss_con: 486.468 energy_loss: 461.629
[GPU4] epochs: [528/800] train_loss_con: 484.375 energy_loss: 460.551
[GPU4] epochs: [529/800] train_loss_con: 478.380 energy_loss: 460.056
[GPU4] epochs: [530/800] train_loss_con: 479.325 energy_loss: 457.250
[GPU4] epochs: [531/800] train_loss_con: 480.451 energy_loss: 456.897
[GPU4] epochs: [532/800] train_loss_con: 477.414 energy_loss: 458.065
[GPU4] epochs: [533/800] train_loss_con: 476.037 energy_loss: 454.800
[GPU4] epochs: [534/800] train_loss_con: 478.600 energy_loss: 456.013
[GPU4] epochs: [535/800] train_loss_con: 479.599 energy_loss: 455.646
[GPU4] epochs: [536/800] train_loss_con: 478.134 energy_loss: 456.590
[GPU4] epochs: [537/800] train_loss_con: 471.871 energy_loss: 452.206
[GPU4] epochs: [538/800] train_loss_con: 477.629 energy_loss: 453.515
[GPU4] epochs: [539/800] train_loss_con: 473.931 energy_loss: 452.423
[GPU4] epochs: [540/800] train_loss_con: 471.518 energy_loss: 449.799
[GPU4] epochs: [541/800] train_loss_con: 475.808 energy_loss: 449.536
[GPU4] epochs: [542/800] train_loss_con: 477.979 energy_loss: 452.477
[GPU4] epochs: [543/800] train_loss_con: 475.850 energy_loss: 447.933
[GPU4] epochs: [544/800] train_loss_con: 471.342 energy_loss: 448.659
[GPU4] epochs: [545/800] train_loss_con: 470.742 energy_loss: 447.962
[GPU4] epochs: [546/800] train_loss_con: 476.929 energy_loss: 449.558
[GPU4] epochs: [547/800] train_loss_con: 472.648 energy_loss: 447.463
[GPU4] epochs: [548/800] train_loss_con: 470.920 energy_loss: 447.003
[GPU4] epochs: [549/800] train_loss_con: 472.265 energy_loss: 446.464
[GPU4] epochs: [550/800] train_loss_con: 471.091 energy_loss: 445.913
[GPU4] epochs: [551/800] train_loss_con: 473.067 energy_loss: 444.172
[GPU4] epochs: [552/800] train_loss_con: 467.405 energy_loss: 443.387
[GPU4] epochs: [553/800] train_loss_con: 473.083 energy_loss: 445.005
[GPU4] epochs: [554/800] train_loss_con: 464.201 energy_loss: 442.593
[GPU4] epochs: [555/800] train_loss_con: 466.515 energy_loss: 440.068
[GPU4] epochs: [556/800] train_loss_con: 465.034 energy_loss: 440.203
[GPU4] epochs: [557/800] train_loss_con: 462.876 energy_loss: 441.311
[GPU4] epochs: [558/800] train_loss_con: 462.583 energy_loss: 439.826
[GPU4] epochs: [559/800] train_loss_con: 461.677 energy_loss: 441.088
[GPU4] epochs: [560/800] train_loss_con: 460.876 energy_loss: 437.744
[GPU4] epochs: [561/800] train_loss_con: 459.745 energy_loss: 436.164
[GPU4] epochs: [562/800] train_loss_con: 461.147 energy_loss: 436.748
[GPU4] epochs: [563/800] train_loss_con: 460.157 energy_loss: 435.602
[GPU4] epochs: [564/800] train_loss_con: 455.423 energy_loss: 435.135
[GPU4] epochs: [565/800] train_loss_con: 457.469 energy_loss: 435.612
[GPU4] epochs: [566/800] train_loss_con: 456.304 energy_loss: 432.516
[GPU4] epochs: [567/800] train_loss_con: 457.976 energy_loss: 433.411
[GPU4] epochs: [568/800] train_loss_con: 451.677 energy_loss: 431.199
[GPU4] epochs: [569/800] train_loss_con: 450.552 energy_loss: 432.569
[GPU4] epochs: [570/800] train_loss_con: 454.835 energy_loss: 431.934
[GPU4] epochs: [571/800] train_loss_con: 451.678 energy_loss: 429.438
[GPU4] epochs: [572/800] train_loss_con: 454.230 energy_loss: 428.539
[GPU4] epochs: [573/800] train_loss_con: 453.279 energy_loss: 429.947
[GPU4] epochs: [574/800] train_loss_con: 449.776 energy_loss: 427.614
[GPU4] epochs: [575/800] train_loss_con: 450.519 energy_loss: 427.055
[GPU4] epochs: [576/800] train_loss_con: 450.994 energy_loss: 427.446
[GPU4] epochs: [577/800] train_loss_con: 447.976 energy_loss: 425.241
[GPU4] epochs: [578/800] train_loss_con: 449.519 energy_loss: 426.054
[GPU4] epochs: [579/800] train_loss_con: 448.239 energy_loss: 424.834
[GPU4] epochs: [580/800] train_loss_con: 447.609 energy_loss: 422.119
[GPU4] epochs: [581/800] train_loss_con: 447.142 energy_loss: 423.865
[GPU4] epochs: [582/800] train_loss_con: 446.147 energy_loss: 422.021
[GPU4] epochs: [583/800] train_loss_con: 446.956 energy_loss: 421.984
[GPU4] epochs: [584/800] train_loss_con: 443.473 energy_loss: 420.881
[GPU4] epochs: [585/800] train_loss_con: 444.778 energy_loss: 421.439
[GPU4] epochs: [586/800] train_loss_con: 440.177 energy_loss: 420.252
[GPU4] epochs: [587/800] train_loss_con: 441.403 energy_loss: 419.773
[GPU4] epochs: [588/800] train_loss_con: 443.497 energy_loss: 419.862
[GPU4] epochs: [589/800] train_loss_con: 439.991 energy_loss: 417.788
[GPU4] epochs: [590/800] train_loss_con: 439.637 energy_loss: 417.412
[GPU4] epochs: [591/800] train_loss_con: 440.266 energy_loss: 416.925
[GPU4] epochs: [592/800] train_loss_con: 440.522 energy_loss: 415.154
[GPU4] epochs: [593/800] train_loss_con: 437.193 energy_loss: 414.573
[GPU4] epochs: [594/800] train_loss_con: 436.613 energy_loss: 412.779
[GPU4] epochs: [595/800] train_loss_con: 433.267 energy_loss: 411.611
[GPU4] epochs: [596/800] train_loss_con: 430.253 energy_loss: 410.486
[GPU4] epochs: [597/800] train_loss_con: 433.986 energy_loss: 411.139
[GPU4] epochs: [598/800] train_loss_con: 438.032 energy_loss: 410.957
[GPU4] epochs: [599/800] train_loss_con: 436.829 energy_loss: 410.292
[GPU4] epochs: [600/800] train_loss_con: 433.405 energy_loss: 410.279
[GPU4] epochs: [601/800] train_loss_con: 434.008 energy_loss: 408.528
[GPU4] epochs: [602/800] train_loss_con: 431.581 energy_loss: 406.159
[GPU4] epochs: [603/800] train_loss_con: 428.258 energy_loss: 407.610
[GPU4] epochs: [604/800] train_loss_con: 430.929 energy_loss: 407.805
[GPU4] epochs: [605/800] train_loss_con: 427.235 energy_loss: 407.019
[GPU4] epochs: [606/800] train_loss_con: 426.522 energy_loss: 404.011
[GPU4] epochs: [607/800] train_loss_con: 428.367 energy_loss: 404.822
[GPU4] epochs: [608/800] train_loss_con: 428.471 energy_loss: 404.670
[GPU4] epochs: [609/800] train_loss_con: 427.496 energy_loss: 404.151
[GPU4] epochs: [610/800] train_loss_con: 422.062 energy_loss: 401.171
[GPU4] epochs: [611/800] train_loss_con: 422.786 energy_loss: 400.521
[GPU4] epochs: [612/800] train_loss_con: 424.650 energy_loss: 398.288
[GPU4] epochs: [613/800] train_loss_con: 427.306 energy_loss: 398.212
[GPU4] epochs: [614/800] train_loss_con: 424.066 energy_loss: 399.296
[GPU4] epochs: [615/800] train_loss_con: 423.323 energy_loss: 397.687
[GPU4] epochs: [616/800] train_loss_con: 422.534 energy_loss: 398.061
[GPU4] epochs: [617/800] train_loss_con: 421.115 energy_loss: 398.190
[GPU4] epochs: [618/800] train_loss_con: 418.942 energy_loss: 396.089
[GPU4] epochs: [619/800] train_loss_con: 416.567 energy_loss: 393.711
[GPU4] epochs: [620/800] train_loss_con: 420.115 energy_loss: 394.461
[GPU4] epochs: [621/800] train_loss_con: 416.252 energy_loss: 392.958
[GPU4] epochs: [622/800] train_loss_con: 417.640 energy_loss: 392.329
[GPU4] epochs: [623/800] train_loss_con: 416.598 energy_loss: 392.831
[GPU4] epochs: [624/800] train_loss_con: 417.422 energy_loss: 391.158
[GPU4] epochs: [625/800] train_loss_con: 415.835 energy_loss: 391.255
[GPU4] epochs: [626/800] train_loss_con: 415.849 energy_loss: 390.099
[GPU4] epochs: [627/800] train_loss_con: 409.801 energy_loss: 391.488
[GPU4] epochs: [628/800] train_loss_con: 410.638 energy_loss: 389.572
[GPU4] epochs: [629/800] train_loss_con: 408.131 energy_loss: 388.921
[GPU4] epochs: [630/800] train_loss_con: 411.027 energy_loss: 387.976
[GPU4] epochs: [631/800] train_loss_con: 412.609 energy_loss: 387.772
[GPU4] epochs: [632/800] train_loss_con: 406.461 energy_loss: 386.183
[GPU4] epochs: [633/800] train_loss_con: 409.669 energy_loss: 386.295
[GPU4] epochs: [634/800] train_loss_con: 406.176 energy_loss: 384.624
[GPU4] epochs: [635/800] train_loss_con: 408.494 energy_loss: 385.221
[GPU4] epochs: [636/800] train_loss_con: 407.778 energy_loss: 384.363
[GPU4] epochs: [637/800] train_loss_con: 405.512 energy_loss: 381.653
[GPU4] epochs: [638/800] train_loss_con: 406.578 energy_loss: 381.357
[GPU4] epochs: [639/800] train_loss_con: 402.860 energy_loss: 381.281
[GPU4] epochs: [640/800] train_loss_con: 402.751 energy_loss: 379.619
[GPU4] epochs: [641/800] train_loss_con: 402.039 energy_loss: 379.440
[GPU4] epochs: [642/800] train_loss_con: 401.961 energy_loss: 379.614
[GPU4] epochs: [643/800] train_loss_con: 401.323 energy_loss: 377.666
[GPU4] epochs: [644/800] train_loss_con: 400.798 energy_loss: 376.035
[GPU4] epochs: [645/800] train_loss_con: 400.457 energy_loss: 373.717
[GPU4] epochs: [646/800] train_loss_con: 398.795 energy_loss: 374.887
[GPU4] epochs: [647/800] train_loss_con: 397.866 energy_loss: 373.949
[GPU4] epochs: [648/800] train_loss_con: 396.118 energy_loss: 373.559
[GPU4] epochs: [649/800] train_loss_con: 397.194 energy_loss: 372.309
[GPU4] epochs: [650/800] train_loss_con: 393.716 energy_loss: 372.155
[GPU4] epochs: [651/800] train_loss_con: 394.137 energy_loss: 371.293
[GPU4] epochs: [652/800] train_loss_con: 398.688 energy_loss: 370.876
[GPU4] epochs: [653/800] train_loss_con: 394.690 energy_loss: 371.716
[GPU4] epochs: [654/800] train_loss_con: 392.340 energy_loss: 369.956
[GPU4] epochs: [655/800] train_loss_con: 391.713 energy_loss: 369.674
[GPU4] epochs: [656/800] train_loss_con: 393.274 energy_loss: 368.006
[GPU4] epochs: [657/800] train_loss_con: 388.685 energy_loss: 367.316
[GPU4] epochs: [658/800] train_loss_con: 390.892 energy_loss: 367.402
[GPU4] epochs: [659/800] train_loss_con: 390.376 energy_loss: 364.843
[GPU4] epochs: [660/800] train_loss_con: 390.032 energy_loss: 364.521
[GPU4] epochs: [661/800] train_loss_con: 388.106 energy_loss: 364.091
[GPU4] epochs: [662/800] train_loss_con: 385.184 energy_loss: 363.072
[GPU4] epochs: [663/800] train_loss_con: 384.023 energy_loss: 362.055
[GPU4] epochs: [664/800] train_loss_con: 386.093 energy_loss: 362.361
[GPU4] epochs: [665/800] train_loss_con: 384.382 energy_loss: 360.781
[GPU4] epochs: [666/800] train_loss_con: 385.042 energy_loss: 360.376
[GPU4] epochs: [667/800] train_loss_con: 385.389 energy_loss: 360.852
[GPU4] epochs: [668/800] train_loss_con: 383.988 energy_loss: 359.361
[GPU4] epochs: [669/800] train_loss_con: 383.248 energy_loss: 358.921
[GPU4] epochs: [670/800] train_loss_con: 382.030 energy_loss: 358.171
[GPU4] epochs: [671/800] train_loss_con: 381.096 energy_loss: 358.139
[GPU4] epochs: [672/800] train_loss_con: 382.443 energy_loss: 357.187
