environment: 
YAML: configs/bt.sc.c10.yaml
==> SEED: 42
==> num_classes: 10
==> data_name: cifar10
==> data_params: {'algo': 'bt-sc', 'data_dir': 'datasets/cifar10', 'batch_size': 512, 'num_workers': 3, 'image_size': 32}
==> return_logs: False
==> eval_every: 10
==> n_epochs: 800
==> n_epochs_mlp: 100
==> gpu_id: 3
==> opt: SGD
==> opt_params: {'lr': 0.4, 'momentum': 0.9, 'weight_decay': 0.0001}
==> schedular_params: {'T_max': 800, 'eta_min': 0.001}
==> mlp_opt: SGD
==> mlp_opt_params: {'lr': 0.1, 'momentum': 0.9}
==> energy_model_params: {'eta': 0.01, 'steps': 5, 'sigma': 0.2, 'delta': 0.1, 'net_type': 'score'}
==> energy_opt: AdamW
==> energy_model_opt_params: {'lr': 0.001}
==> warmup_epochs: 0
==> model_params: {'model_name': 'resnet50', 'pretrained': False, 'proj_dim': 4096, 'barlow_hidden': 4096}
==> mlp_type: linear
==> loss: bt-sc
==> loss_params: {'lambd': 0.005}
==> distributed: False
==> train_algo: bt-sc
==> model_save_path: saved_models/bt.sc.c10.r50.e800.pth
==> config: configs/bt.sc.c10.yaml
--------------------------------------------------
===> using linear mlp
using optimizer: SGD
using optimizer: SGD
loss function: bt-sc
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
# of Training Images: 50000
# of Testing Images: 10000
using optimizer: AdamW
### Barlow Twins with SC-net Training begins
[GPU3] epochs: [326/800] train_loss_con: 608.793 energy_loss: 598.217
[GPU3] epochs: [327/800] train_loss_con: 607.032 energy_loss: 594.897
[GPU3] epochs: [328/800] train_loss_con: 603.360 energy_loss: 592.754
[GPU3] epochs: [329/800] train_loss_con: 602.759 energy_loss: 593.408
[GPU3] epochs: [330/800] train_loss_con: 606.998 energy_loss: 595.357
[GPU3] epochs: [331/800] train_loss_con: 604.248 energy_loss: 591.746
[GPU3] epochs: [332/800] train_loss_con: 600.811 energy_loss: 591.396
[GPU3] epochs: [333/800] train_loss_con: 602.689 energy_loss: 591.245
[GPU3] epochs: [334/800] train_loss_con: 598.781 energy_loss: 589.893
[GPU3] epochs: [335/800] train_loss_con: 600.006 energy_loss: 589.646
[GPU3] epochs: [336/800] train_loss_con: 603.112 energy_loss: 589.804
[GPU3] epochs: [337/800] train_loss_con: 598.313 energy_loss: 587.314
[GPU3] epochs: [338/800] train_loss_con: 593.675 energy_loss: 585.080
[GPU3] epochs: [339/800] train_loss_con: 591.736 energy_loss: 583.548
[GPU3] epochs: [340/800] train_loss_con: 593.773 energy_loss: 585.236
[GPU3] epochs: [341/800] train_loss_con: 595.561 energy_loss: 582.260
[GPU3] epochs: [342/800] train_loss_con: 590.580 energy_loss: 583.108
[GPU3] epochs: [343/800] train_loss_con: 597.027 energy_loss: 582.246
[GPU3] epochs: [344/800] train_loss_con: 592.053 energy_loss: 580.548
[GPU3] epochs: [345/800] train_loss_con: 597.290 energy_loss: 580.421
[GPU3] epochs: [346/800] train_loss_con: 593.410 energy_loss: 580.614
[GPU3] epochs: [347/800] train_loss_con: 585.029 energy_loss: 577.989
[GPU3] epochs: [348/800] train_loss_con: 593.345 energy_loss: 577.235
[GPU3] epochs: [349/800] train_loss_con: 595.510 energy_loss: 578.012
[GPU3] epochs: [350/800] train_loss_con: 590.580 energy_loss: 576.264
[GPU3] epochs: [351/800] train_loss_con: 591.643 energy_loss: 576.927
[GPU3] epochs: [352/800] train_loss_con: 587.920 energy_loss: 574.215
[GPU3] epochs: [353/800] train_loss_con: 586.904 energy_loss: 573.161
[GPU3] epochs: [354/800] train_loss_con: 587.253 energy_loss: 571.453
[GPU3] epochs: [355/800] train_loss_con: 589.483 energy_loss: 572.623
[GPU3] epochs: [356/800] train_loss_con: 589.493 energy_loss: 572.433
[GPU3] epochs: [357/800] train_loss_con: 580.534 energy_loss: 570.214
[GPU3] epochs: [358/800] train_loss_con: 593.017 energy_loss: 571.455
[GPU3] epochs: [359/800] train_loss_con: 585.583 energy_loss: 571.392
[GPU3] epochs: [360/800] train_loss_con: 581.778 energy_loss: 567.722
[GPU3] epochs: [361/800] train_loss_con: 582.734 energy_loss: 565.391
[GPU3] epochs: [362/800] train_loss_con: 587.102 energy_loss: 567.674
[GPU3] epochs: [363/800] train_loss_con: 579.682 energy_loss: 564.072
[GPU3] epochs: [364/800] train_loss_con: 576.801 energy_loss: 563.290
[GPU3] epochs: [365/800] train_loss_con: 581.296 energy_loss: 564.620
[GPU3] epochs: [366/800] train_loss_con: 573.364 energy_loss: 563.320
[GPU3] epochs: [367/800] train_loss_con: 577.990 energy_loss: 561.916
[GPU3] epochs: [368/800] train_loss_con: 579.158 energy_loss: 560.745
[GPU3] epochs: [369/800] train_loss_con: 577.094 energy_loss: 559.575
[GPU3] epochs: [370/800] train_loss_con: 571.770 energy_loss: 558.537
[GPU3] epochs: [371/800] train_loss_con: 572.877 energy_loss: 558.298
[GPU3] epochs: [372/800] train_loss_con: 578.027 energy_loss: 556.516
[GPU3] epochs: [373/800] train_loss_con: 571.859 energy_loss: 557.809
[GPU3] epochs: [374/800] train_loss_con: 574.107 energy_loss: 556.929
[GPU3] epochs: [375/800] train_loss_con: 573.513 energy_loss: 555.721
[GPU3] epochs: [376/800] train_loss_con: 572.894 energy_loss: 554.401
[GPU3] epochs: [377/800] train_loss_con: 578.731 energy_loss: 554.928
[GPU3] epochs: [378/800] train_loss_con: 573.483 energy_loss: 554.755
[GPU3] epochs: [379/800] train_loss_con: 564.368 energy_loss: 550.269
[GPU3] epochs: [380/800] train_loss_con: 569.734 energy_loss: 550.821
[GPU3] epochs: [381/800] train_loss_con: 566.520 energy_loss: 551.459
[GPU3] epochs: [382/800] train_loss_con: 568.116 energy_loss: 550.068
[GPU3] epochs: [383/800] train_loss_con: 568.613 energy_loss: 551.057
[GPU3] epochs: [384/800] train_loss_con: 560.749 energy_loss: 547.471
[GPU3] epochs: [385/800] train_loss_con: 568.920 energy_loss: 548.122
[GPU3] epochs: [386/800] train_loss_con: 569.081 energy_loss: 547.247
[GPU3] epochs: [387/800] train_loss_con: 567.352 energy_loss: 546.140
[GPU3] epochs: [388/800] train_loss_con: 568.804 energy_loss: 547.667
[GPU3] epochs: [389/800] train_loss_con: 562.943 energy_loss: 545.687
[GPU3] epochs: [390/800] train_loss_con: 565.866 energy_loss: 545.167
[GPU3] epochs: [391/800] train_loss_con: 552.065 energy_loss: 542.876
[GPU3] epochs: [392/800] train_loss_con: 554.286 energy_loss: 539.672
[GPU3] epochs: [393/800] train_loss_con: 558.194 energy_loss: 539.351
[GPU3] epochs: [394/800] train_loss_con: 556.922 energy_loss: 538.009
[GPU3] epochs: [395/800] train_loss_con: 561.116 energy_loss: 539.339
[GPU3] epochs: [396/800] train_loss_con: 559.851 energy_loss: 539.040
[GPU3] epochs: [397/800] train_loss_con: 561.110 energy_loss: 540.137
[GPU3] epochs: [398/800] train_loss_con: 559.322 energy_loss: 539.569
[GPU3] epochs: [399/800] train_loss_con: 558.447 energy_loss: 538.277
[GPU3] epochs: [400/800] train_loss_con: 560.993 energy_loss: 539.154
[GPU3] epochs: [401/800] train_loss_con: 558.141 energy_loss: 533.864
[GPU3] epochs: [402/800] train_loss_con: 560.092 energy_loss: 534.577
[GPU3] epochs: [403/800] train_loss_con: 555.114 energy_loss: 536.105
[GPU3] epochs: [404/800] train_loss_con: 553.769 energy_loss: 536.491
[GPU3] epochs: [405/800] train_loss_con: 559.109 energy_loss: 533.055
[GPU3] epochs: [406/800] train_loss_con: 557.438 energy_loss: 535.437
[GPU3] epochs: [407/800] train_loss_con: 553.315 energy_loss: 532.963
[GPU3] epochs: [408/800] train_loss_con: 554.836 energy_loss: 532.445
[GPU3] epochs: [409/800] train_loss_con: 550.003 energy_loss: 528.899
[GPU3] epochs: [410/800] train_loss_con: 553.162 energy_loss: 530.093
[GPU3] epochs: [411/800] train_loss_con: 552.331 energy_loss: 531.966
[GPU3] epochs: [412/800] train_loss_con: 550.606 energy_loss: 529.926
[GPU3] epochs: [413/800] train_loss_con: 548.440 energy_loss: 527.731
[GPU3] epochs: [414/800] train_loss_con: 549.000 energy_loss: 526.120
[GPU3] epochs: [415/800] train_loss_con: 544.936 energy_loss: 525.356
[GPU3] epochs: [416/800] train_loss_con: 548.308 energy_loss: 526.405
[GPU3] epochs: [417/800] train_loss_con: 552.437 energy_loss: 524.297
[GPU3] epochs: [418/800] train_loss_con: 540.609 energy_loss: 522.634
[GPU3] epochs: [419/800] train_loss_con: 544.219 energy_loss: 523.777
[GPU3] epochs: [420/800] train_loss_con: 541.644 energy_loss: 521.724
[GPU3] epochs: [421/800] train_loss_con: 538.757 energy_loss: 519.596
[GPU3] epochs: [422/800] train_loss_con: 541.190 energy_loss: 521.669
[GPU3] epochs: [423/800] train_loss_con: 539.486 energy_loss: 518.232
[GPU3] epochs: [424/800] train_loss_con: 541.709 energy_loss: 517.174
[GPU3] epochs: [425/800] train_loss_con: 544.944 energy_loss: 518.914
[GPU3] epochs: [426/800] train_loss_con: 536.773 energy_loss: 517.157
[GPU3] epochs: [427/800] train_loss_con: 539.728 energy_loss: 516.834
[GPU3] epochs: [428/800] train_loss_con: 538.432 energy_loss: 517.705
[GPU3] epochs: [429/800] train_loss_con: 539.189 energy_loss: 515.029
[GPU3] epochs: [430/800] train_loss_con: 538.769 energy_loss: 515.052
[GPU3] epochs: [431/800] train_loss_con: 536.204 energy_loss: 512.992
[GPU3] epochs: [432/800] train_loss_con: 544.619 energy_loss: 513.913
[GPU3] epochs: [433/800] train_loss_con: 538.794 energy_loss: 515.458
[GPU3] epochs: [434/800] train_loss_con: 537.106 energy_loss: 513.748
[GPU3] epochs: [435/800] train_loss_con: 537.487 energy_loss: 511.579
[GPU3] epochs: [436/800] train_loss_con: 535.639 energy_loss: 509.766
[GPU3] epochs: [437/800] train_loss_con: 534.560 energy_loss: 511.194
[GPU3] epochs: [438/800] train_loss_con: 530.929 energy_loss: 508.092
[GPU3] epochs: [439/800] train_loss_con: 533.762 energy_loss: 508.431
[GPU3] epochs: [440/800] train_loss_con: 531.025 energy_loss: 508.842
[GPU3] epochs: [441/800] train_loss_con: 532.588 energy_loss: 509.375
[GPU3] epochs: [442/800] train_loss_con: 532.444 energy_loss: 508.653
[GPU3] epochs: [443/800] train_loss_con: 534.910 energy_loss: 506.511
[GPU3] epochs: [444/800] train_loss_con: 530.672 energy_loss: 506.826
[GPU3] epochs: [445/800] train_loss_con: 528.651 energy_loss: 505.441
[GPU3] epochs: [446/800] train_loss_con: 522.792 energy_loss: 502.747
[GPU3] epochs: [447/800] train_loss_con: 524.294 energy_loss: 502.902
[GPU3] epochs: [448/800] train_loss_con: 529.109 energy_loss: 502.429
[GPU3] epochs: [449/800] train_loss_con: 527.232 energy_loss: 501.626
[GPU3] epochs: [450/800] train_loss_con: 522.011 energy_loss: 499.937
[GPU3] epochs: [451/800] train_loss_con: 523.904 energy_loss: 498.633
[GPU3] epochs: [452/800] train_loss_con: 530.248 energy_loss: 498.556
[GPU3] epochs: [453/800] train_loss_con: 525.890 energy_loss: 498.784
[GPU3] epochs: [454/800] train_loss_con: 524.482 energy_loss: 499.637
[GPU3] epochs: [455/800] train_loss_con: 525.959 energy_loss: 498.023
[GPU3] epochs: [456/800] train_loss_con: 526.321 energy_loss: 498.374
[GPU3] epochs: [457/800] train_loss_con: 517.061 energy_loss: 497.313
[GPU3] epochs: [458/800] train_loss_con: 522.733 energy_loss: 495.530
[GPU3] epochs: [459/800] train_loss_con: 520.898 energy_loss: 493.118
[GPU3] epochs: [460/800] train_loss_con: 520.670 energy_loss: 491.495
[GPU3] epochs: [461/800] train_loss_con: 516.535 energy_loss: 491.977
[GPU3] epochs: [462/800] train_loss_con: 515.777 energy_loss: 492.274
[GPU3] epochs: [463/800] train_loss_con: 518.231 energy_loss: 491.968
[GPU3] epochs: [464/800] train_loss_con: 519.328 energy_loss: 490.554
[GPU3] epochs: [465/800] train_loss_con: 518.035 energy_loss: 487.615
[GPU3] epochs: [466/800] train_loss_con: 518.515 energy_loss: 488.745
[GPU3] epochs: [467/800] train_loss_con: 511.781 energy_loss: 488.590
[GPU3] epochs: [468/800] train_loss_con: 510.650 energy_loss: 488.791
[GPU3] epochs: [469/800] train_loss_con: 516.936 energy_loss: 486.062
[GPU3] epochs: [470/800] train_loss_con: 517.109 energy_loss: 485.222
[GPU3] epochs: [471/800] train_loss_con: 514.607 energy_loss: 483.983
[GPU3] epochs: [472/800] train_loss_con: 513.938 energy_loss: 483.530
[GPU3] epochs: [473/800] train_loss_con: 511.353 energy_loss: 481.879
[GPU3] epochs: [474/800] train_loss_con: 508.513 energy_loss: 480.485
[GPU3] epochs: [475/800] train_loss_con: 508.382 energy_loss: 480.744
[GPU3] epochs: [476/800] train_loss_con: 516.089 energy_loss: 481.709
[GPU3] epochs: [477/800] train_loss_con: 512.010 energy_loss: 479.402
[GPU3] epochs: [478/800] train_loss_con: 510.094 energy_loss: 479.312
[GPU3] epochs: [479/800] train_loss_con: 510.506 energy_loss: 478.530
[GPU3] epochs: [480/800] train_loss_con: 511.959 energy_loss: 477.558
[GPU3] epochs: [481/800] train_loss_con: 508.622 energy_loss: 477.914
[GPU3] epochs: [482/800] train_loss_con: 505.382 energy_loss: 477.515
[GPU3] epochs: [483/800] train_loss_con: 503.594 energy_loss: 475.816
[GPU3] epochs: [484/800] train_loss_con: 502.659 energy_loss: 475.343
[GPU3] epochs: [485/800] train_loss_con: 508.480 energy_loss: 474.365
[GPU3] epochs: [486/800] train_loss_con: 498.606 energy_loss: 473.999
[GPU3] epochs: [487/800] train_loss_con: 502.669 energy_loss: 471.034
[GPU3] epochs: [488/800] train_loss_con: 501.793 energy_loss: 471.103
[GPU3] epochs: [489/800] train_loss_con: 501.536 energy_loss: 470.850
[GPU3] epochs: [490/800] train_loss_con: 497.303 energy_loss: 469.411
[GPU3] epochs: [491/800] train_loss_con: 501.268 energy_loss: 467.481
[GPU3] epochs: [492/800] train_loss_con: 501.317 energy_loss: 469.829
[GPU3] epochs: [493/800] train_loss_con: 494.977 energy_loss: 466.322
[GPU3] epochs: [494/800] train_loss_con: 498.118 energy_loss: 464.225
[GPU3] epochs: [495/800] train_loss_con: 495.711 energy_loss: 465.474
[GPU3] epochs: [496/800] train_loss_con: 493.739 energy_loss: 463.531
[GPU3] epochs: [497/800] train_loss_con: 496.277 energy_loss: 464.888
[GPU3] epochs: [498/800] train_loss_con: 500.737 energy_loss: 464.021
[GPU3] epochs: [499/800] train_loss_con: 496.262 energy_loss: 461.705
[GPU3] epochs: [500/800] train_loss_con: 490.170 energy_loss: 461.119
[GPU3] epochs: [501/800] train_loss_con: 487.903 energy_loss: 459.383
[GPU3] epochs: [502/800] train_loss_con: 491.757 energy_loss: 461.719
[GPU3] epochs: [503/800] train_loss_con: 492.886 energy_loss: 459.683
[GPU3] epochs: [504/800] train_loss_con: 490.610 energy_loss: 459.320
[GPU3] epochs: [505/800] train_loss_con: 494.691 energy_loss: 459.474
[GPU3] epochs: [506/800] train_loss_con: 494.980 energy_loss: 458.078
[GPU3] epochs: [507/800] train_loss_con: 490.696 energy_loss: 455.355
[GPU3] epochs: [508/800] train_loss_con: 489.117 energy_loss: 455.391
[GPU3] epochs: [509/800] train_loss_con: 485.777 energy_loss: 452.577
[GPU3] epochs: [510/800] train_loss_con: 484.295 energy_loss: 454.669
[GPU3] epochs: [511/800] train_loss_con: 490.200 energy_loss: 452.774
[GPU3] epochs: [512/800] train_loss_con: 485.193 energy_loss: 453.878
[GPU3] epochs: [513/800] train_loss_con: 484.335 energy_loss: 451.300
[GPU3] epochs: [514/800] train_loss_con: 488.947 energy_loss: 451.931
[GPU3] epochs: [515/800] train_loss_con: 485.123 energy_loss: 448.927
[GPU3] epochs: [516/800] train_loss_con: 483.716 energy_loss: 450.173
[GPU3] epochs: [517/800] train_loss_con: 486.486 energy_loss: 448.164
[GPU3] epochs: [518/800] train_loss_con: 481.318 energy_loss: 445.383
[GPU3] epochs: [519/800] train_loss_con: 478.634 energy_loss: 444.586
[GPU3] epochs: [520/800] train_loss_con: 483.069 energy_loss: 445.536
[GPU3] epochs: [521/800] train_loss_con: 483.095 energy_loss: 446.248
[GPU3] epochs: [522/800] train_loss_con: 481.226 energy_loss: 442.565
[GPU3] epochs: [523/800] train_loss_con: 481.614 energy_loss: 442.990
[GPU3] epochs: [524/800] train_loss_con: 480.519 energy_loss: 443.166
[GPU3] epochs: [525/800] train_loss_con: 476.202 energy_loss: 442.389
[GPU3] epochs: [526/800] train_loss_con: 480.758 energy_loss: 441.741
[GPU3] epochs: [527/800] train_loss_con: 476.761 energy_loss: 440.346
[GPU3] epochs: [528/800] train_loss_con: 477.501 energy_loss: 440.091
[GPU3] epochs: [529/800] train_loss_con: 477.279 energy_loss: 437.896
[GPU3] epochs: [530/800] train_loss_con: 474.051 energy_loss: 437.971
[GPU3] epochs: [531/800] train_loss_con: 477.307 energy_loss: 437.874
[GPU3] epochs: [532/800] train_loss_con: 477.124 energy_loss: 437.703
[GPU3] epochs: [533/800] train_loss_con: 471.591 energy_loss: 435.139
[GPU3] epochs: [534/800] train_loss_con: 470.770 energy_loss: 434.122
[GPU3] epochs: [535/800] train_loss_con: 473.099 energy_loss: 434.773
[GPU3] epochs: [536/800] train_loss_con: 472.810 energy_loss: 434.267
[GPU3] epochs: [537/800] train_loss_con: 472.335 energy_loss: 430.996
[GPU3] epochs: [538/800] train_loss_con: 467.483 energy_loss: 430.946
[GPU3] epochs: [539/800] train_loss_con: 466.173 energy_loss: 431.441
[GPU3] epochs: [540/800] train_loss_con: 472.394 energy_loss: 431.011
[GPU3] epochs: [541/800] train_loss_con: 471.631 energy_loss: 432.129
[GPU3] epochs: [542/800] train_loss_con: 466.979 energy_loss: 431.607
[GPU3] epochs: [543/800] train_loss_con: 469.374 energy_loss: 427.574
[GPU3] epochs: [544/800] train_loss_con: 465.608 energy_loss: 426.079
[GPU3] epochs: [545/800] train_loss_con: 469.585 energy_loss: 428.064
[GPU3] epochs: [546/800] train_loss_con: 464.345 energy_loss: 425.855
[GPU3] epochs: [547/800] train_loss_con: 459.736 energy_loss: 422.709
[GPU3] epochs: [548/800] train_loss_con: 461.705 energy_loss: 423.227
[GPU3] epochs: [549/800] train_loss_con: 459.724 energy_loss: 421.632
[GPU3] epochs: [550/800] train_loss_con: 466.616 energy_loss: 422.717
[GPU3] epochs: [551/800] train_loss_con: 461.561 energy_loss: 421.888
[GPU3] epochs: [552/800] train_loss_con: 463.657 energy_loss: 421.738
[GPU3] epochs: [553/800] train_loss_con: 461.499 energy_loss: 421.985
[GPU3] epochs: [554/800] train_loss_con: 460.695 energy_loss: 419.070
[GPU3] epochs: [555/800] train_loss_con: 464.313 energy_loss: 419.739
[GPU3] epochs: [556/800] train_loss_con: 458.091 energy_loss: 418.348
[GPU3] epochs: [557/800] train_loss_con: 459.032 energy_loss: 416.478
[GPU3] epochs: [558/800] train_loss_con: 457.433 energy_loss: 416.148
[GPU3] epochs: [559/800] train_loss_con: 457.217 energy_loss: 415.629
[GPU3] epochs: [560/800] train_loss_con: 453.583 energy_loss: 414.055
[GPU3] epochs: [561/800] train_loss_con: 455.081 energy_loss: 412.173
[GPU3] epochs: [562/800] train_loss_con: 456.109 energy_loss: 415.712
[GPU3] epochs: [563/800] train_loss_con: 451.631 energy_loss: 413.023
[GPU3] epochs: [564/800] train_loss_con: 449.112 energy_loss: 412.616
[GPU3] epochs: [565/800] train_loss_con: 453.438 energy_loss: 411.800
[GPU3] epochs: [566/800] train_loss_con: 451.185 energy_loss: 409.017
[GPU3] epochs: [567/800] train_loss_con: 453.105 energy_loss: 406.935
[GPU3] epochs: [568/800] train_loss_con: 444.559 energy_loss: 407.531
[GPU3] epochs: [569/800] train_loss_con: 447.722 energy_loss: 406.377
[GPU3] epochs: [570/800] train_loss_con: 448.215 energy_loss: 405.793
[GPU3] epochs: [571/800] train_loss_con: 449.651 energy_loss: 405.568
[GPU3] epochs: [572/800] train_loss_con: 445.899 energy_loss: 405.359
[GPU3] epochs: [573/800] train_loss_con: 444.774 energy_loss: 405.856
[GPU3] epochs: [574/800] train_loss_con: 445.576 energy_loss: 405.122
[GPU3] epochs: [575/800] train_loss_con: 445.181 energy_loss: 402.759
[GPU3] epochs: [576/800] train_loss_con: 439.917 energy_loss: 402.062
[GPU3] epochs: [577/800] train_loss_con: 444.220 energy_loss: 401.214
[GPU3] epochs: [578/800] train_loss_con: 444.222 energy_loss: 401.874
[GPU3] epochs: [579/800] train_loss_con: 440.710 energy_loss: 396.721
[GPU3] epochs: [580/800] train_loss_con: 441.377 energy_loss: 396.034
[GPU3] epochs: [581/800] train_loss_con: 442.699 energy_loss: 395.555
[GPU3] epochs: [582/800] train_loss_con: 442.823 energy_loss: 397.040
[GPU3] epochs: [583/800] train_loss_con: 437.946 energy_loss: 395.656
[GPU3] epochs: [584/800] train_loss_con: 441.936 energy_loss: 393.622
[GPU3] epochs: [585/800] train_loss_con: 438.759 energy_loss: 395.276
[GPU3] epochs: [586/800] train_loss_con: 440.590 energy_loss: 393.833
[GPU3] epochs: [587/800] train_loss_con: 434.304 energy_loss: 393.003
[GPU3] epochs: [588/800] train_loss_con: 434.111 energy_loss: 392.801
[GPU3] epochs: [589/800] train_loss_con: 433.000 energy_loss: 390.587
[GPU3] epochs: [590/800] train_loss_con: 432.984 energy_loss: 391.075
[GPU3] epochs: [591/800] train_loss_con: 437.031 energy_loss: 391.591
[GPU3] epochs: [592/800] train_loss_con: 434.211 energy_loss: 391.939
[GPU3] epochs: [593/800] train_loss_con: 432.079 energy_loss: 389.807
[GPU3] epochs: [594/800] train_loss_con: 433.010 energy_loss: 386.364
[GPU3] epochs: [595/800] train_loss_con: 429.965 energy_loss: 384.842
[GPU3] epochs: [596/800] train_loss_con: 431.651 energy_loss: 385.781
[GPU3] epochs: [597/800] train_loss_con: 427.555 energy_loss: 385.625
[GPU3] epochs: [598/800] train_loss_con: 429.283 energy_loss: 384.082
[GPU3] epochs: [599/800] train_loss_con: 424.395 energy_loss: 383.685
[GPU3] epochs: [600/800] train_loss_con: 426.310 energy_loss: 384.357
[GPU3] epochs: [601/800] train_loss_con: 425.523 energy_loss: 381.326
[GPU3] epochs: [602/800] train_loss_con: 425.270 energy_loss: 381.932
[GPU3] epochs: [603/800] train_loss_con: 427.042 energy_loss: 382.097
[GPU3] epochs: [604/800] train_loss_con: 424.001 energy_loss: 379.144
[GPU3] epochs: [605/800] train_loss_con: 425.759 energy_loss: 379.044
[GPU3] epochs: [606/800] train_loss_con: 422.516 energy_loss: 379.174
[GPU3] epochs: [607/800] train_loss_con: 418.406 energy_loss: 377.518
[GPU3] epochs: [608/800] train_loss_con: 419.338 energy_loss: 376.075
[GPU3] epochs: [609/800] train_loss_con: 420.359 energy_loss: 375.885
[GPU3] epochs: [610/800] train_loss_con: 419.124 energy_loss: 375.705
[GPU3] epochs: [611/800] train_loss_con: 418.242 energy_loss: 376.097
[GPU3] epochs: [612/800] train_loss_con: 417.323 energy_loss: 372.158
[GPU3] epochs: [613/800] train_loss_con: 416.566 energy_loss: 373.304
[GPU3] epochs: [614/800] train_loss_con: 413.966 energy_loss: 370.474
[GPU3] epochs: [615/800] train_loss_con: 418.290 energy_loss: 371.550
[GPU3] epochs: [616/800] train_loss_con: 415.746 energy_loss: 369.442
[GPU3] epochs: [617/800] train_loss_con: 416.306 energy_loss: 369.842
[GPU3] epochs: [618/800] train_loss_con: 416.242 energy_loss: 369.618
[GPU3] epochs: [619/800] train_loss_con: 419.870 energy_loss: 369.029
[GPU3] epochs: [620/800] train_loss_con: 412.348 energy_loss: 367.843
[GPU3] epochs: [621/800] train_loss_con: 412.326 energy_loss: 366.944
[GPU3] epochs: [622/800] train_loss_con: 415.720 energy_loss: 366.692
[GPU3] epochs: [623/800] train_loss_con: 413.796 energy_loss: 365.423
[GPU3] epochs: [624/800] train_loss_con: 412.118 energy_loss: 365.451
[GPU3] epochs: [625/800] train_loss_con: 412.669 energy_loss: 364.749
[GPU3] epochs: [626/800] train_loss_con: 409.123 energy_loss: 363.140
[GPU3] epochs: [627/800] train_loss_con: 408.491 energy_loss: 362.858
[GPU3] epochs: [628/800] train_loss_con: 404.910 energy_loss: 360.132
[GPU3] epochs: [629/800] train_loss_con: 410.269 energy_loss: 360.975
[GPU3] epochs: [630/800] train_loss_con: 407.631 energy_loss: 358.584
[GPU3] epochs: [631/800] train_loss_con: 405.363 energy_loss: 359.293
[GPU3] epochs: [632/800] train_loss_con: 403.133 energy_loss: 358.666
[GPU3] epochs: [633/800] train_loss_con: 403.275 energy_loss: 357.857
[GPU3] epochs: [634/800] train_loss_con: 401.519 energy_loss: 357.197
[GPU3] epochs: [635/800] train_loss_con: 404.418 energy_loss: 355.379
[GPU3] epochs: [636/800] train_loss_con: 403.071 energy_loss: 354.644
[GPU3] epochs: [637/800] train_loss_con: 402.149 energy_loss: 354.957
[GPU3] epochs: [638/800] train_loss_con: 400.920 energy_loss: 353.739
[GPU3] epochs: [639/800] train_loss_con: 403.960 energy_loss: 354.060
[GPU3] epochs: [640/800] train_loss_con: 401.875 energy_loss: 354.439
[GPU3] epochs: [641/800] train_loss_con: 399.367 energy_loss: 352.368
[GPU3] epochs: [642/800] train_loss_con: 397.045 energy_loss: 351.833
[GPU3] epochs: [643/800] train_loss_con: 394.166 energy_loss: 350.605
[GPU3] epochs: [644/800] train_loss_con: 398.856 energy_loss: 350.806
[GPU3] epochs: [645/800] train_loss_con: 397.214 energy_loss: 349.564
[GPU3] epochs: [646/800] train_loss_con: 395.070 energy_loss: 350.009
[GPU3] epochs: [647/800] train_loss_con: 394.034 energy_loss: 345.941
[GPU3] epochs: [648/800] train_loss_con: 394.728 energy_loss: 347.262
[GPU3] epochs: [649/800] train_loss_con: 393.552 energy_loss: 347.068
[GPU3] epochs: [650/800] train_loss_con: 390.703 energy_loss: 346.624
[GPU3] epochs: [651/800] train_loss_con: 387.599 energy_loss: 343.920
[GPU3] epochs: [652/800] train_loss_con: 393.276 energy_loss: 342.568
[GPU3] epochs: [653/800] train_loss_con: 391.906 energy_loss: 343.614
[GPU3] epochs: [654/800] train_loss_con: 392.522 energy_loss: 343.474
[GPU3] epochs: [655/800] train_loss_con: 390.746 energy_loss: 344.006
[GPU3] epochs: [656/800] train_loss_con: 388.877 energy_loss: 342.846
[GPU3] epochs: [657/800] train_loss_con: 386.498 energy_loss: 340.920
[GPU3] epochs: [658/800] train_loss_con: 386.381 energy_loss: 339.014
[GPU3] epochs: [659/800] train_loss_con: 383.521 energy_loss: 338.427
[GPU3] epochs: [660/800] train_loss_con: 384.991 energy_loss: 339.267
[GPU3] epochs: [661/800] train_loss_con: 385.053 energy_loss: 338.504
[GPU3] epochs: [662/800] train_loss_con: 382.610 energy_loss: 335.879
[GPU3] epochs: [663/800] train_loss_con: 383.642 energy_loss: 335.823
[GPU3] epochs: [664/800] train_loss_con: 384.605 energy_loss: 335.405
[GPU3] epochs: [665/800] train_loss_con: 378.829 energy_loss: 335.869
[GPU3] epochs: [666/800] train_loss_con: 381.384 energy_loss: 332.982
[GPU3] epochs: [667/800] train_loss_con: 381.944 energy_loss: 335.527
[GPU3] epochs: [668/800] train_loss_con: 378.987 energy_loss: 332.214
[GPU3] epochs: [669/800] train_loss_con: 378.603 energy_loss: 331.841
[GPU3] epochs: [670/800] train_loss_con: 379.306 energy_loss: 331.614
[GPU3] epochs: [671/800] train_loss_con: 378.104 energy_loss: 331.750
[GPU3] epochs: [672/800] train_loss_con: 376.067 energy_loss: 332.184
[GPU3] epochs: [673/800] train_loss_con: 376.126 energy_loss: 329.959
[GPU3] epochs: [674/800] train_loss_con: 378.768 energy_loss: 328.600
